Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Family structure,M1M,Average number of sons/daughters at home per family (v),Average number of sons/daughters at home per family (v),,,,,,1.0
Family structure,M1M,Total number of persons in private households,Total number of persons in private households,,,,,,19450.0
Family structure,M1M,  Number of non-family persons,Total number of persons in private households,  Number of non-family persons,,,,,3350.0
Family structure,M1M,    Living with relatives,Total number of persons in private households,  Number of non-family persons,    Living with relatives,,,,905.0
Family structure,M1M,    Living with non-relatives only,Total number of persons in private households,  Number of non-family persons,    Living with non-relatives only,,,,620.0
Family structure,M1M,    Living alone,Total number of persons in private households,  Number of non-family persons,    Living alone,,,,1825.0
Family structure,M1M,  Number of family persons,Total number of persons in private households,  Number of family persons,,,,,16100.0
Family structure,M1M,Average number of persons per census family,Average number of persons per census family,,,,,,2.9
Family structure,M1M,Total number of persons 65 years and over,Total number of persons 65 years and over,,,,,,3320.0
Family structure,M1M,  Number of non-family persons 65 and over,Total number of persons 65 years and over,  Number of non-family persons 65 and over,,,,,1215.0
Family structure,M1M,    Living with relatives,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with relatives,,,,240.0
Family structure,M1M,    Living with non-relatives only,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with non-relatives only,,,,30.0
Family structure,M1M,    Living alone,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living alone,,,,950.0
Family structure,M1M,  Number of family persons 65 and over,Total number of persons 65 years and over,  Number of family persons 65 and over,,,,,2105.0
Family structure,M1M,Total number of economic families,Total number of economic families,,,,,,5560.0
Family structure,M1M,"   Size of economic family, 2 persons",Total number of economic families,"   Size of economic family, 2 persons",,,,,2365.0
Family structure,M1M,"   Size of economic family, 3 persons",Total number of economic families,"   Size of economic family, 3 persons",,,,,1405.0
Family structure,M1M,"   Size of economic family, 4 persons",Total number of economic families,"   Size of economic family, 4 persons",,,,,1135.0
Family structure,M1M,"   Size of economic family, 5 or more persons",Total number of economic families,"   Size of economic family, 5 or more persons",,,,,660.0
Family structure,M1M,Total number of persons in economic families,Total number of persons in economic families,,,,,,17005.0
Family structure,M1M,Average number of persons per economic family,Average number of persons per economic family,,,,,,3.1
Family structure,M1M,Total number of unattached individuals,Total number of unattached individuals,,,,,,2445.0
Family structure,M1N,Total number of private households,Total number of private households,,,,,,8650.0
Family structure,M1N,"  Size of household, 1 person",Total number of private households,"  Size of household, 1 person",,,,,2400.0
Family structure,M1N,"  Size of household, 2 persons",Total number of private households,"  Size of household, 2 persons",,,,,2895.0
Family structure,M1N,"  Size of household, 3 persons",Total number of private households,"  Size of household, 3 persons",,,,,1645.0
Family structure,M1N,"  Size of household, 4 or 5 persons",Total number of private households,"  Size of household, 4 or 5 persons",,,,,1500.0
Family structure,M1N,"  Size of household, 6 or more persons",Total number of private households,"  Size of household, 6 or more persons",,,,,205.0
Family structure,M1N,  Non-family household,Total number of private households,  Non-family household,,,,,2930.0
Family structure,M1N,    1 census family household,Total number of private households,  Non-family household,    1 census family household,,,,5555.0
Family structure,M1N,    2 or more census family household,Total number of private households,  Non-family household,    2 or more census family household,,,,165.0
Family structure,M1N,Number of persons in private households,Number of persons in private households,,,,,,20860.0
Family structure,M1N,Average number of persons per household,Average number of persons per household,,,,,,2.4
Family structure,M1N,Total number of census families,Total number of census families,,,,,,5880.0
Family structure,M1N,"   Size of census family, 2 persons",Total number of census families,"   Size of census family, 2 persons",,,,,2950.0
Family structure,M1N,"   Size of census family, 3 persons",Total number of census families,"   Size of census family, 3 persons",,,,,1505.0
Family structure,M1N,"   Size of census family, 4 persons",Total number of census families,"   Size of census family, 4 persons",,,,,1015.0
Family structure,M1N,"   Size of census family, 5 or more persons",Total number of census families,"   Size of census family, 5 or more persons",,,,,410.0
Family structure,M1N,Total husband-wife families (iv),Total husband-wife families (iv),,,,,,5020.0
Family structure,M1N,  Total families of now-married couples,Total husband-wife families (iv),  Total families of now-married couples,,,,,4490.0
Family structure,M1N,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total without sons and daughters at home,,,,2035.0
Family structure,M1N,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,,,,2455.0
Family structure,M1N,      1 son or daughter,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      1 son or daughter,,,1185.0
Family structure,M1N,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,900.0
Family structure,M1N,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,375.0
Family structure,M1N,  Total families of common-law couples,Total husband-wife families (iv),  Total families of common-law couples,,,,,525.0
Family structure,M1N,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total without sons and daughters at home,,,,360.0
Family structure,M1N,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,,,,170.0
Family structure,M1N,      1 son or daughter,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      1 son or daughter,,,95.0
