Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Age and gender,M2R,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,1030.0
Age and gender,M2R,"   Female, total",Total population (i),"   Female, total",,,,,19430.0
Age and gender,M2R,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,850.0
Age and gender,M2R,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,870.0
Age and gender,M2R,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,1065.0
Age and gender,M2R,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,970.0
Age and gender,M2R,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,1210.0
Age and gender,M2R,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1570.0
Age and gender,M2R,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1610.0
Age and gender,M2R,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1420.0
Age and gender,M2R,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,1500.0
Age and gender,M2R,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,1100.0
Age and gender,M2R,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,1055.0
Age and gender,M2R,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,1095.0
Age and gender,M2R,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,1165.0
Age and gender,M2R,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,2370.0
Age and gender,M2R,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,1605.0
Age and gender,M3A,Total population (i),Total population (i),,,,,,31580.0
Age and gender,M3A,"  Male, Total",Total population (i),"  Male, Total",,,,,15195.0
Age and gender,M3A,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,805.0
Age and gender,M3A,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,900.0
Age and gender,M3A,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,850.0
Age and gender,M3A,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,1060.0
Age and gender,M3A,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,1345.0
Age and gender,M3A,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1605.0
Age and gender,M3A,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1495.0
Age and gender,M3A,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1090.0
Age and gender,M3A,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,1050.0
Age and gender,M3A,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,840.0
Age and gender,M3A,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,795.0
Age and gender,M3A,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,835.0
Age and gender,M3A,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,945.0
Age and gender,M3A,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1095.0
Age and gender,M3A,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,470.0
Age and gender,M3A,"   Female, total",Total population (i),"   Female, total",,,,,16390.0
Age and gender,M3A,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,865.0
Age and gender,M3A,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,790.0
Age and gender,M3A,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,745.0
Age and gender,M3A,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,840.0
Age and gender,M3A,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,1315.0
Age and gender,M3A,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1845.0
Age and gender,M3A,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1535.0
Age and gender,M3A,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1220.0
Age and gender,M3A,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,1225.0
Age and gender,M3A,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,935.0
Age and gender,M3A,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,1070.0
Age and gender,M3A,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,1075.0
Age and gender,M3A,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,970.0
Age and gender,M3A,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1355.0
Age and gender,M3A,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,615.0
Age and gender,M3B,Total population (i),Total population (i),,,,,,12915.0
Age and gender,M3B,"  Male, Total",Total population (i),"  Male, Total",,,,,6145.0
Age and gender,M3B,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,255.0
Age and gender,M3B,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,305.0
Age and gender,M3B,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,400.0
Age and gender,M3B,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,450.0
Age and gender,M3B,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,575.0
Age and gender,M3B,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,405.0
Age and gender,M3B,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,310.0
Age and gender,M3B,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,280.0
Age and gender,M3B,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,460.0
Age and gender,M3B,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,415.0
Age and gender,M3B,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,480.0
Age and gender,M3B,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,405.0
Age and gender,M3B,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,450.0
Age and gender,M3B,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,670.0
Age and gender,M3B,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,285.0
Age and gender,M3B,"   Female, total",Total population (i),"   Female, total",,,,,6770.0
Age and gender,M3B,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,260.0
Age and gender,M3B,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,310.0
Age and gender,M3B,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,340.0
Age and gender,M3B,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,510.0
Age and gender,M3B,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,535.0
Age and gender,M3B,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,430.0
Age and gender,M3B,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,385.0
Age and gender,M3B,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,440.0
Age and gender,M3B,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,535.0
Age and gender,M3B,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,530.0
Age and gender,M3B,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,520.0
Age and gender,M3B,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,500.0
Age and gender,M3B,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,480.0
Age and gender,M3B,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,650.0
Age and gender,M3B,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,345.0
Age and gender,M3C,Total population (i),Total population (i),,,,,,30310.0
Age and gender,M3C,"  Male, Total",Total population (i),"  Male, Total",,,,,14275.0
Age and gender,M3C,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,1010.0
Age and gender,M3C,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,795.0
Age and gender,M3C,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,770.0
Age and gender,M3C,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,840.0
Age and gender,M3C,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,1195.0
Age and gender,M3C,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1655.0
Age and gender,M3C,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1605.0
Age and gender,M3C,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1205.0
Age and gender,M3C,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,895.0
Age and gender,M3C,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,830.0
Age and gender,M3C,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,620.0
Age and gender,M3C,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,550.0
Age and gender,M3C,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,630.0
Age and gender,M3C,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1000.0
Age and gender,M3C,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,675.0
Age and gender,M3C,"   Female, total",Total population (i),"   Female, total",,,,,16025.0
Age and gender,M3C,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,1000.0
Age and gender,M3C,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,750.0
Age and gender,M3C,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,770.0
Age and gender,M3C,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,690.0
Age and gender,M3C,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,1120.0
Age and gender,M3C,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1710.0
Age and gender,M3C,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1495.0
Age and gender,M3C,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1355.0
Age and gender,M3C,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,1260.0
Age and gender,M3C,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,955.0
Age and gender,M3C,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,860.0
Age and gender,M3C,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,845.0
Age and gender,M3C,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,760.0
Age and gender,M3C,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1530.0
Age and gender,M3C,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,935.0
Age and gender,M3H,Total population (i),Total population (i),,,,,,28530.0
Age and gender,M3H,"  Male, Total",Total population (i),"  Male, Total",,,,,13655.0
Age and gender,M3H,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,825.0
Age and gender,M3H,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,720.0
Age and gender,M3H,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,665.0
Age and gender,M3H,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,700.0
Age and gender,M3H,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,1000.0
Age and gender,M3H,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1310.0
Age and gender,M3H,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1115.0
Age and gender,M3H,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,915.0
Age and gender,M3H,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,900.0
Age and gender,M3H,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,710.0
Age and gender,M3H,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,620.0
Age and gender,M3H,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,680.0
Age and gender,M3H,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,745.0
Age and gender,M3H,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1565.0
